WBGeneID,Sequence.name,Public_name,blazie_WBGeneID,blazie_Name,blazie_Chr,blazie_Start,blazie_Stop,blazie_FPKM,pauli_L4_percentile,pauli_L4_pvalue,pauli_L4_description,spencer_LE_AveExpr,spencer_LE_adj_P_Val,spencer_LE_FC,spencer_L2_AveExpr,spencer_L2_adj_P_Val,spencer_L2_FC,blazie_bool,hashimshony_embryo_bool,pauli_L4_bool,spencer_LE_bool,spencer_L2_bool
WBGene00000169,F32A5.5,aqp-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.35,0.01,2.45,FALSE,FALSE,FALSE,FALSE,TRUE
WBGene00000170,C01G6.1,aqp-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000171,Y69E1A.7,aqp-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000172,F40F9.9,aqp-4,WBGene00000172,aqp-4,V,9737562,9744202,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE
WBGene00000173,C35A5.1,aqp-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000174,C32C4.2,aqp-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000175,M02F4.8,aqp-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000176,K02G10.7,aqp-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000177,K07A1.16,aqp-9,WBGene00000177,aqp-9,I,9606252,9611589,1.09,NA,NA,NA,9.08,0.03,2.04,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
WBGene00000178,ZK1321.3,aqp-10,WBGene00000178,aqp-10,II,9768386,9769774,37.97,0.885414761,1.23186e-10,NA,9.83,0,3.85,9.83,0,2.66,TRUE,FALSE,TRUE,TRUE,TRUE
WBGene00000179,ZK525.2,aqp-11,WBGene00000179,aqp-11,III,13673157,13674625,1.13,0.911148331,3.86138e-6,NA,NA,NA,NA,9.23,0,2.26,TRUE,FALSE,TRUE,FALSE,TRUE
WBGene00000180,ZK1320.6,arc-1,WBGene00000180,arc-1,II,9674899,9677125,1.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00000181,F01G4.2,ard-1,NA,NA,NA,NA,NA,NA,0.904290701,2.31059e-5,short-chain alcohol dehydrogenase,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE
WBGene00000182,B0336.2,arf-1.2,NA,NA,NA,NA,NA,NA,0.869983647,8.64942e-4,ARF,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE
WBGene00000183,F57H12.1,arf-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000184,Y116A8C.12,arf-6,WBGene00000184,arf-6,IV,16947085,16949506,4.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00000185,F31A9.3,arg-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000186,C01C7.1,ark-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000187,F54C9.10,arl-1,WBGene00000187,arl-1,II,8581875,8583001,9.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00000188,F19H8.3,arl-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000189,ZK632.8,arl-5,NA,NA,NA,NA,NA,NA,0.888277676,1.15067e-14,ADP ribosylation factor,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE
WBGene00000190,F45E4.1,arf-1.1,WBGene00000190,arf-1.1,IV,7634815,7641842,2.5,0.902048092,4.56933e-8,ADP-ribosylation factor,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE
WBGene00000192,Y57G11C.13,arl-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000193,C38D4.8,arl-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000195,F53H8.2,arr-1,WBGene00000195,arr-1,X,950779,954231,3.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00000196,W02B12.6,aars-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000197,F28H1.3,aars-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000198,C15F1.6,art-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000199,Y71F9AL.16,arx-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000200,K07C5.1,arx-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000201,Y79H2A.6,arx-3,WBGene00000201,arx-3,III,12052218,12058339,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00000202,Y6D11A.1,exos-4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.25,0.01,2.23,FALSE,FALSE,FALSE,FALSE,TRUE
WBGene00000203,Y37D8A.1,arx-5,NA,NA,NA,NA,NA,NA,0.927073981,6.30279e-6,NA,NA,NA,NA,9.86,0,2.4,FALSE,FALSE,TRUE,FALSE,TRUE
WBGene00000204,C35D10.16,arx-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000205,M01B12.3,arx-7,WBGene00000205,arx-7,I,3059251,3070141,9.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00000206,F35G12.10,asb-1,WBGene00000206,asb-1,III,4594509,4595911,9.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00000207,F02E8.1,asb-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000208,Y53F4B.15,trip-4,WBGene00000208,asc-1,II,15039304,15048806,6.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00000209,K07A12.3,asg-1,NA,NA,NA,NA,NA,NA,0.913019832,1.26727e-6,ATP synthase subunit g,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE
WBGene00000210,C53B7.4,asg-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000211,B0252.2,asm-1,NA,NA,NA,NA,NA,NA,0.789393333,8.13176e-4,Spingomyelin phosphodiesterase,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE,FALSE,FALSE
WBGene00000212,ZK455.4,asm-2,WBGene00000212,asm-2,X,11321019,11324179,27.43,NA,NA,NA,NA,NA,NA,8.15,0,2.14,TRUE,FALSE,FALSE,FALSE,TRUE
WBGene00000213,W03G1.7,asm-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000214,Y39B6A.20,asp-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.76,0,5.99,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE
WBGene00000215,T18H9.2,asp-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.74,0,6.25,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE
WBGene00000216,H22K11.1,asp-3,NA,NA,NA,NA,NA,NA,0.880665955,3.03459e-8,aspartyl protease,10.81,0,4.73,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE
WBGene00000217,R12H7.2,asp-4,WBGene00000217,asp-4,X,13218900,13221391,6.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00000218,F21F8.3,asp-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.18,0,6.52,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE
WBGene00000219,F21F8.7,asp-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.52,0,5.34,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE
WBGene00000220,K08F8.2,atf-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000221,T04C10.4,atf-4,NA,NA,NA,NA,NA,NA,0.915422815,6.7207e-4,transcription factor ATF4 like,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE
WBGene00000222,F45E6.2,atf-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.36,0,2.12,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE
WBGene00000223,C07G2.2,atf-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000224,F26D10.9,atgp-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000225,C38C6.2,atgp-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000226,T06E4.3,atl-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000227,Y48G1BL.2,atm-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000228,W04D2.1,atn-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000229,C34E10.6,atp-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000230,F27C1.7,atp-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000231,D2045.1,atx-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000232,B0207.12,avr-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000233,R11G10.1,avr-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000235,B0464.7,baf-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.02,0,2.04,FALSE,FALSE,FALSE,FALSE,TRUE
WBGene00000236,F57B10.11,bag-1,WBGene00000236,bag-1,I,6563707,6564454,9.94,0.925888826,5.50486e-4,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE
WBGene00000237,Y71F9AR.1,bam-2,NA,bam-2,I,2949609,2957877,3.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00000238,C54D1.6,bar-1,WBGene00000238,bar-1,X,7158986,7170579,3.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00000239,C05D2.4,bas-1,WBGene00000239,bas-1,III,5612227,5614612,2.04,0.744496819,1.08265e-8,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE
WBGene00000240,K08F8.4,pah-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000241,Y105E8A.5,bbs-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000242,F20D12.3,bbs-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000244,T25F10.5,bbs-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000245,T13C5.5,bca-1,WBGene00000245,bca-1,X,6201867,6204706,9.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00000246,M7.3,bcc-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000247,T19E7.3,bec-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000248,C54C6.2,ben-1,WBGene00000248,ben-1,III,3538276,3541592,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00000249,T27F2.3,bir-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000250,C50B8.2,bir-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000251,C09G5.6,bli-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000252,F59E12.12,bli-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000253,F56C11.1,bli-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000254,K04F10.4,bli-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000255,F45G2.5,bli-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000256,Y73B6BL.34,bli-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000257,F23B12.8,bmk-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000259,F13H8.10,bpl-1,WBGene00000259,bpl-1,II,6275209,6279644,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00000262,F54B11.6,bra-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000263,F23H11.5,F23H11.5,NA,NA,NA,NA,NA,NA,0.883490534,6.42643e-9,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE
WBGene00000264,C36A4.8,brc-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000265,K04C2.4,brd-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000266,C53B4.7,bre-1,WBGene00000266,bre-1,IV,8987109,8990423,9.11,0.970431798,1.95719e-5,NA,10.22,0,2.02,10.22,0,2.24,TRUE,FALSE,TRUE,TRUE,TRUE
WBGene00000267,Y39E4B.9,bre-2,WBGene00000267,bre-2,III,13133893,13137112,2.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00000268,B0464.4,bre-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000269,Y73E7A.7,bre-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000270,T12G3.8,bre-5,WBGene00000270,bre-5,IV,12048238,12051186,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00000271,F45E12.2,brf-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000272,F56A3.5,bro-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000273,Y79H2A.1,brp-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000274,F15D4.1,btf-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000275,R06C7.8,bub-1,WBGene00000275,bub-1,I,7251938,7255223,1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00000276,F57B9.5,byn-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000277,C23H4.1,cab-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000279,F54D8.4,cah-1,WBGene00000279,cah-1,III,5083166,5085250,1.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00000280,D1022.8,cah-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000281,K05G3.3,cah-3,NA,NA,NA,NA,NA,NA,0.983459407,1.34549e-4,carbonic anhydrase,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE
WBGene00000282,R01E6.3,cah-4,NA,NA,NA,NA,NA,NA,0.978881336,6.75447e-10,carbonic anhydrase,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE
WBGene00000283,R173.1,cah-5,WBGene00000283,cah-5,X,7019980,7023884,3.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00000284,T28F2.3,cah-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000285,C13C12.1,cal-1,WBGene00000285,cal-1,V,12515096,12515865,5.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00000286,C18E9.1,cal-2,NA,NA,NA,NA,NA,NA,0.797005085,1.19802e-6,calmodulin,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE
WBGene00000287,M02B7.6,cal-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000288,T07G12.1,cal-4,WBGene00000288,cal-4,IV,10526077,10530564,1.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00000289,C01G6.8,cam-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000292,D2024.6,cap-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000293,M106.5,cap-2,NA,NA,NA,NA,NA,NA,0.819146172,4.14707e-6,F-actin capping protein beta subunit,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE
WBGene00000294,F41G4.2,cas-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000295,W01C8.6,cat-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000296,B0432.5,cat-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000298,F32G8.6,cat-4,WBGene00000298,cat-4,V,10564849,10576391,69.32,0.939112815,3.64118e-6,GTP cyclohydrolase I,NA,NA,NA,9.33,0,2.76,TRUE,FALSE,TRUE,FALSE,TRUE
WBGene00000301,T13F2.8,cav-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000302,C56A3.7,cav-2,WBGene00000302,cav-2,V,13557141,13559783,1.8,NA,NA,NA,8.28,0,6.2,8.28,0,2.84,TRUE,TRUE,FALSE,TRUE,TRUE
WBGene00000366,R10E11.1,cbp-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000367,C54D2.5,cca-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000368,T28F2.5,ccb-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000369,Y56A3A.20,ccf-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000370,Y73F8A.6,ccg-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000371,F26E4.9,cox-5B,NA,NA,NA,NA,NA,NA,0.965361353,1.13023e-8,cytochrome C oxidase,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE
WBGene00000372,T10B9.10,cyp-13A7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000373,F08F3.7,cyp-14A5,NA,NA,NA,NA,NA,NA,0.75046073,5.02299e-8,cytochrome P450,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE
WBGene00000375,ZK177.5,cyp-44A1,WBGene00000375,cyp-44A1,II,5503938,5509004,2.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00000376,ZC518.3,ccr-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000377,T05C12.7,cct-1,NA,NA,NA,NA,NA,NA,0.933210185,2.49525e-4,T-complex protein,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE
WBGene00000378,T21B10.7,cct-2,NA,NA,NA,NA,NA,NA,0.947375575,1.6346e-12,t-complex protein 1,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE
WBGene00000379,K01C8.10,cct-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000380,C07G2.3,cct-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000381,F01F1.8,cct-6,NA,NA,NA,NA,NA,NA,0.821042051,3.63814e-5,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE
WBGene00000382,C43E11.10,cdc-6,WBGene00000382,cdc-6,I,4268071,4270288,4.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00000383,C17G10.4,cdc-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000386,K06A5.7,cdc-25.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000387,F16B4.8,cdc-25.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000388,ZK637.11,cdc-25.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000389,R05H5.2,cdc-25.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00000390,R07G3.1,cdc-42,NA,NA,NA,NA,NA,NA,0.873621734,5.50192e-5,RAS protein,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE
WBGene00000391,C47D2.2,cdd-1,WBGene00000391,cdd-1,X,8208717,8211090,1.09,0.91825762,1.71245e-6,cytidine deaminase,9.82,0,4.63,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE
