WBGeneID,emb_510min,emb_548min,emb_587min,emb_626min,emb_665min,L1,L2,L3,L4,YA,Sequence.name,Public_name,blazie_mixed,hashimshony_emb,pauli_L4,spencer_LE,spencer_L2,cluster.description
WBGene00007422,0.3382,0.4514,0.4453,0.4231,0.3811,0.475961,1.2654,0.87585,0.968223,0.796127,C08B6.1,ugt-17,TRUE,FALSE,FALSE,FALSE,TRUE,Increasing
WBGene00007423,0.0263,0.0292,0.0264,0.0253,0.0251,0.0219145,0.0569108,0.0490995,0.0310188,0.0363289,C08B6.2,C08B6.2,FALSE,FALSE,TRUE,FALSE,FALSE,Increasing
WBGene00007424,0.1504,0.1583,0.1411,0.1508,0.1588,0.1327,0.193566,0.191106,0.403198,0.201187,C08B6.3,C08B6.3,TRUE,FALSE,FALSE,TRUE,TRUE,Larval
WBGene00007429,1.2952,0.7913,0.5997,0.6774,0.6975,0.794427,0.750034,0.730587,0.815407,1.69429,C08B6.8,C08B6.8,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00007440,0.0662,0.0657,0.066,0.0759,0.0816,0.28594,0.758356,0.105982,0.170757,0.0565154,C08E8.4,C08E8.4,FALSE,FALSE,FALSE,FALSE,TRUE,Increasing
WBGene00007444,0.2235,0.248,0.2284,0.1852,0.1213,0.427168,0.42945,0.356707,0.383451,0.693048,C08F8.2,C08F8.2,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00007453,0.0455,0.0437,0.0479,0.0466,0.0467,0.103572,0.0972759,0.0819107,0.093281,0.105578,C08F11.5,fbxa-98,TRUE,FALSE,FALSE,FALSE,TRUE,Increasing
WBGene00007455,1.678,1.4642,1.5937,1.6924,1.8333,5.29349,2.25273,3.57083,2.66164,3.24317,C08F11.8,ugt-22,TRUE,TRUE,FALSE,TRUE,FALSE,Increasing
WBGene00007460,0.5963,0.6167,0.6355,0.6098,0.6766,1.14529,0.601765,0.439454,0.327017,0.314937,C08F11.13,C08F11.13,FALSE,FALSE,FALSE,TRUE,TRUE,Increasing
WBGene00007463,4.4441,3.711,5.7226,6.7625,6.3533,6.74051,10.9911,19.3679,9.35506,12.4065,C08H9.2,vgln-1,FALSE,FALSE,FALSE,TRUE,FALSE,Larval
WBGene00007493,0.671,0.5465,0.2986,0.2525,0,0.595608,0.539136,0.599841,0.782927,1.84208,C09G9.2,npp-23,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00007499,0.4295,0.4566,0.441,0.3245,0.2645,0.582109,0.268986,0.389742,0.542354,0.768598,C09H10.5,C09H10.5,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00007506,0.0602,0.0547,0.0449,0.0315,0.0181,0.0121171,0.0481942,0.0496917,0.0556429,0.0575147,C10C5.2,fbxc-58,TRUE,FALSE,FALSE,FALSE,TRUE,L3_High
WBGene00007508,0.0302,0.0302,0.0182,0.0331,0.0252,0.021923,0.0112948,0.0832575,0.930125,0.568087,C10C5.4,C10C5.4,FALSE,TRUE,TRUE,TRUE,FALSE,Increasing
WBGene00007513,0.3459,0.2006,0.1903,0.1709,0.1131,0.243153,0.411142,0.350284,0.485851,1.01083,C10C6.5,wht-2,TRUE,FALSE,FALSE,TRUE,FALSE,Increasing
WBGene00007514,1.3572,1.3404,1.115,1.0644,0.7884,0.779568,1.08611,1.14102,0.888776,1.421,C10C6.6,catp-8,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00007533,1.4305,0.7588,0.8746,0.973,0.9489,0.451406,0.807719,1.30531,0.86451,1.32866,C12C8.2,cbl-1,TRUE,TRUE,FALSE,TRUE,TRUE,Increasing
WBGene00007536,0.0479,0.0497,0.053900000000000003,0.0553,0.0579,0.212301,0.364369,0.50688,0.24982,0.548072,C12D8.5,daf-36,TRUE,FALSE,FALSE,FALSE,TRUE,Increasing
WBGene00007546,0.3617,0.3166,0.3077,0.3095,0.3087,0.246311,0.122414,0.0797114,0.0560649,0.0758341,C13C4.1,nhr-153,TRUE,FALSE,FALSE,FALSE,TRUE,Increasing
WBGene00007547,0.7612,0.6878,0.6595,0.6578,0.6568,0.564674,0.252918,0.11247,0.087862,0.122027,C13C4.2,nhr-154,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00007550,0.0416,0.0523,0.0379,0.0276,0.0181,0.0436595,0.0475327,0.0598709,0.0934049,0.20159,C13C4.6,C13C4.6,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00007557,1.2047,1.0452,0.8098,0.9862,0.9623,0.924241,1.07366,0.851291,0.866926,0.834906,C14A4.6,C14A4.6,FALSE,TRUE,TRUE,TRUE,TRUE,Increasing
WBGene00007558,0.6962,0.7126,0.6965,0.7235,0.7769,0.357476,0.447811,0.30741,0.490551,0.225791,C14A4.7,C14A4.7,TRUE,TRUE,FALSE,TRUE,TRUE,Increasing
WBGene00007565,0.0314,0.0298,0.0328,0.0337,0.0349,2.45144,0.743352,1.36793,1.66605,1.73393,C14A6.1,clec-48,FALSE,FALSE,FALSE,FALSE,TRUE,Larval
WBGene00007573,0.2581,0.3679,0.165,0.4004,0.2047,0.116466,0.190565,0.442496,1.1636,3.05381,C14B1.2,C14B1.2,FALSE,FALSE,TRUE,FALSE,FALSE,L3_High
WBGene00007574,0.7631,0.6829,0.5341,0.4493,0.245,0.464519,0.32126,0.570966,0.567998,0.375088,C14B1.3,C14B1.3,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00007579,0.792,0.4739,0.2813,0.2702,0.3937,0.718197,0.549244,0.570207,0.698063,1.89313,C14B1.8,C14B1.8,TRUE,FALSE,TRUE,FALSE,FALSE,L3_High
WBGene00007588,0.5244,0.7828,1.0839,1.1746,1.4344,0.7849,1.2509,1.35244,1.1933,2.22341,C14C10.5,C14C10.5,FALSE,FALSE,TRUE,FALSE,FALSE,Larval
WBGene00007599,0.0422,0.0533,0.055,0.0596,0.0639,2.03612,0.459613,0.5045,0.0918881,0.671073,C15A11.7,C15A11.7,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00007605,0.7988,0.9105,0.9096,0.8656,0.8082,3.6121,24.3163,29.5942,6.71482,12.0732,C15C8.3,hrg-7,TRUE,FALSE,TRUE,TRUE,FALSE,Larval
WBGene00007609,1.2836,1.5385,1.4161,2.7859,3.2924,1.66719,1.64796,1.3446,1.88789,2.3257,C15C8.7,C15C8.7,FALSE,FALSE,FALSE,FALSE,TRUE,Increasing
WBGene00007616,0.6518,0.5383,0.0568,0.3754,0.0348,1.0378,1.11041,0.733732,1.34567,1.45875,C15H11.8,rpoa-12,FALSE,FALSE,TRUE,FALSE,FALSE,L3_High
WBGene00007617,1.715,1.4753,1.1295,0.9352,1.0735,4.91672,2.17487,1.92446,2.94977,2.85573,C15H11.9,rrbs-1,FALSE,FALSE,TRUE,FALSE,FALSE,L3_High
WBGene00007619,0.2034,0.1507,0.136,0.1577,0.1641,0.272548,0.20129,0.165149,0.264016,0.116721,C15H11.11,C15H11.11,TRUE,FALSE,FALSE,FALSE,TRUE,Increasing
WBGene00007621,1.0431,1.1956,1.1819,0.9315,0.8634,1.03183,1.45832,0.663465,1.04923,1.965,C16C2.4,C16C2.4,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00007626,0.9736,0.6696,0.6486,0.3251,0.418,0.759632,0.739768,0.754677,0.818216,1.18171,C16C10.5,rnf-121,TRUE,FALSE,FALSE,FALSE,FALSE,Embryo_Specific
WBGene00007637,1.1275,1.2957,1.1729,0.7219,0.4443,1.10582,1.13677,1.37024,0.884688,1.7256,C17D12.1,dhhc-7,TRUE,FALSE,FALSE,FALSE,FALSE,Not_Changing
WBGene00007650,0.4189,0.2891,0.225,0.2974,0.0852,0.821774,1.20705,1.1831,1.0745,1.07646,C17G1.3,ugt-23,TRUE,TRUE,TRUE,TRUE,TRUE,L3_High
WBGene00007653,10.4847,9.0632,7.9067,7.9989,8.5522,1.70937,2.07753,1.34825,1.16623,0.828854,C17G1.7,cysl-1,TRUE,TRUE,TRUE,FALSE,FALSE,L3_High
WBGene00007655,0.0299,0.0332,0.0298,0.0259,0.0225,0.0134956,0.0504972,0.00140199,0,0,C17H1.2,C17H1.2,FALSE,FALSE,FALSE,TRUE,TRUE,Increasing
WBGene00007656,0.0154,0.0217,0.0198,0.0172,0.0152,0.0141486,0.0432559,0.00206796,0.00405876,0.00200722,C17H1.3,pals-2,FALSE,FALSE,FALSE,TRUE,FALSE,Increasing
WBGene00007695,0.3032,0.2752,0.2666,0.2816,0.2613,0.278659,0.261422,0.133205,0.250784,0.117778,C23H4.7,cest-9.2,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00007698,0.3311,0.1893,0.2386,0.1914,0.1701,0.53594,0.557507,0.705986,0.731694,1.21167,C24F3.4,qns-1,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00007711,0.9263,0.8844,0.6764,0.7389,0.8164,0.617515,0.482906,0.350127,0.604904,1.50813,C25A1.12,lid-1,TRUE,FALSE,FALSE,FALSE,FALSE,Not_Changing
WBGene00007716,0.0215,0.0245,0.0245,0.0268,0.0261,0.0313266,0.0332993,0.0357514,0.0537129,0.0346091,C25D7.4,fbxa-82,TRUE,FALSE,FALSE,FALSE,TRUE,Increasing
WBGene00007724,0.0235,0.0258,0.0258,0.0291,0.0305,0.292703,0.18191,0.198048,0.121025,0.118805,C25F9.4,C25F9.4,TRUE,FALSE,TRUE,FALSE,TRUE,Increasing
WBGene00007725,0.2818,0.2963,0.2831,0.3006,0.2909,0.14883,0.203163,0.125816,0.134592,0.123875,C25F9.5,C25F9.5,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00007726,0.5748,0.7552,0.682,0.6957,0.688,0.0782921,0.432759,0.237332,0.172515,0.133401,C25F9.6,C25F9.6,FALSE,FALSE,TRUE,TRUE,TRUE,Increasing
WBGene00007743,1.2745,1.0598,1.111,1.1167,1.1636,0.939757,1.30467,1.07306,0.948674,0.884505,C26C6.9,C26C6.9,TRUE,FALSE,FALSE,TRUE,TRUE,Increasing
WBGene00007753,0.1719,0.212,0.1752,0.1651,0.1733,0.234249,0.288523,0.32882,0.24005,0.316537,C27A7.1,C27A7.1,TRUE,TRUE,FALSE,FALSE,FALSE,Increasing
WBGene00007775,0.15,0.1609,0.1513,0.1636,0.1508,0.129494,0.129017,0.133503,0.117266,0.168455,C27C12.5,acd-3,FALSE,FALSE,FALSE,FALSE,TRUE,Increasing
WBGene00007784,1.5263,1.2323,1.2954,1.1557,1.0262,1.41202,1.1665,1.37537,1.84755,2.5782,C27H6.2,ruvb-1,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00007807,0.7627,0.7662,0.8204,0.8054,0.7955,0.909705,1.33569,1.73995,1.22746,1.15571,C29F3.7,C29F3.7,FALSE,FALSE,FALSE,TRUE,FALSE,Increasing
WBGene00007808,0.0962,0.1046,0.1081,0.1111,0.1086,0.130692,0.139257,0.159626,0.0935502,0.213927,C29F4.2,best-7,TRUE,FALSE,FALSE,FALSE,TRUE,Increasing
WBGene00007812,5.7602,4.2055,3.6444,2.8204,2.5203,1.22892,1.93453,2.14589,1.98285,3.57959,C29F7.3,C29F7.3,TRUE,FALSE,TRUE,TRUE,TRUE,Increasing
WBGene00007824,3.5174,3.1124,2.6391,2.6787,2.6664,3.47608,4.09896,3.52977,3.24138,4.29076,C30H6.7,dlat-2,FALSE,FALSE,TRUE,FALSE,FALSE,L3_High
WBGene00007833,0.0261,0.0279,0.028,0.0327,0.0327,0.052923,0.0910254,0.0668339,0.108894,0.0722169,C31A11.5,oac-6,FALSE,FALSE,FALSE,FALSE,TRUE,Larval
WBGene00007846,0.6563,0.5711,0.524,0.5532,0.4638,0.423333,0.281198,0.221239,0.134043,0.378877,C31E10.5,C31E10.5,TRUE,FALSE,FALSE,FALSE,FALSE,Not_Changing
WBGene00007867,2.0506,2.3744,2.3241,2.204,2.1844,0.647568,0.205015,0.244279,0.158641,0.229903,C32H11.4,C32H11.4,TRUE,FALSE,FALSE,TRUE,TRUE,Larval
WBGene00007875,0.1424,0.1795,0.1653,0.1731,0.1748,0.807314,0.380004,0.41129,0.302628,0.790947,C32H11.12,dod-24,TRUE,FALSE,FALSE,FALSE,TRUE,Larval
WBGene00007878,0.2672,0.2477,0.2012,0.2025,0.2093,0.238331,0.118096,0.145024,0.154739,0.187632,C33A11.2,C33A11.2,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00007880,3.1547,3.4185,4.9684,4.199,6.7381,4.31948,4.74557,3.78292,7.08293,3.5191,C33A12.1,C33A12.1,FALSE,FALSE,TRUE,FALSE,FALSE,L3_High
WBGene00007881,3.3923,4.6444,4.0337,3.9778,3.7256,3.88825,1.7069,0.446034,0.269533,0.245706,C33A12.2,nlp-35,TRUE,TRUE,FALSE,FALSE,FALSE,Embryo_Specific
WBGene00007885,0.21,0.2076,0.2007,0.1834,0.1721,0.320261,0.432503,0.320384,0.271652,0.162688,C33A12.6,ugt-21,FALSE,FALSE,FALSE,FALSE,TRUE,Increasing
WBGene00007886,0.1872,0.1921,0.2897,0.3217,0.26,0.401165,0.328402,0.270147,0.109171,0.347933,C33A12.7,ethe-1,TRUE,FALSE,TRUE,FALSE,FALSE,L3_High
WBGene00007890,0.1257,0.1162,0.1155,0.1215,0.1336,0.553736,0.256031,0.16503,0.0824529,0.597921,C33A12.19,C33A12.19,TRUE,FALSE,FALSE,FALSE,FALSE,Larval
WBGene00007898,0.0452,0.0437,0.0446,0.0428,0.0469,0.0828923,0.654131,0.587137,0.236624,0.211671,C33D9.3,C33D9.3,FALSE,FALSE,TRUE,FALSE,FALSE,L3_High
WBGene00007904,0.4857,0.3321,0.2242,0,0.1171,0.0815429,0.232859,0.265136,0.230173,0.135462,C33G3.4,C33G3.4,TRUE,TRUE,FALSE,TRUE,FALSE,Increasing
WBGene00007917,0.4083,0.382,0.4151,0.3855,0.3309,0.789287,0.673576,0.800393,0.75786,1.02221,C34C6.4,C34C6.4,TRUE,FALSE,FALSE,FALSE,FALSE,Not_Changing
WBGene00007919,0.4901,0.4364,0.4263,0.4529,0.49370000000000003,0.213917,0.199405,0.065458,0.0426931,0.126601,C34C6.7,cup-16,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00007923,1.7972,2.045,2.3567,2.5049,2.8466,0.751323,0.862996,0.797842,1.51779,1.27382,C34C12.4,C34C12.4,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00007927,1.564,1.581,1.3137,1.3647,1.4574,1.49506,1.84223,1.82351,2.14446,2.47157,C34C12.8,C34C12.8,FALSE,FALSE,TRUE,FALSE,FALSE,Not_Changing
WBGene00007937,0.1564,0.151,0.1166,0.1388,0.0961,0.086487,0.0969607,0.0570729,0.0916157,0.0861794,C34E11.4,C34E11.4,TRUE,FALSE,FALSE,FALSE,TRUE,Increasing
WBGene00007942,0.6909,0.5048,0.5014,0.4075,0.3662,0.962153,1.58091,1.61894,1.01797,1.0376,C34F6.8,idh-2,TRUE,FALSE,FALSE,TRUE,FALSE,L3_High
WBGene00007945,0.2907,0.2737,0.2969,0.2868,0.3186,0.279783,0.218999,0.183824,0.160922,0.216145,C34F6.11,C34F6.11,TRUE,FALSE,FALSE,TRUE,TRUE,Larval
WBGene00007952,1.1814,0.9437,0.8141,0.7455,0.7526,1.15015,1.22203,1.49985,1.15227,2.73805,C35A5.8,C35A5.8,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00007964,0.2344,0.298,0.2921,0.2893,0.2872,0.671366,0.269641,0.264792,0.225978,0.347898,C36A4.2,cyp-25A2,TRUE,FALSE,FALSE,FALSE,TRUE,Larval
WBGene00007967,0.3674,0.3371,0.3073,0.306,0.3144,0.162168,0.122254,0.0821866,0.093093,0.08456,C36A4.6,cyp-25A4,TRUE,FALSE,FALSE,FALSE,FALSE,Larval
WBGene00007969,1.076,1.6742,1.9328,1.5867,1.5768,3.92395,3.12198,5.77944,2.41732,8.16707,C36A4.9,acs-19,FALSE,FALSE,TRUE,FALSE,FALSE,Increasing
WBGene00007973,0.0419,0.0497,0.0491,0.0552,0.0613,0.299917,0.328984,0.20057,0.203685,0.27443,C36B1.6,C36B1.6,TRUE,FALSE,FALSE,FALSE,TRUE,Larval
WBGene00007976,0.7432,0.7287,0.7263,0.6815,0.7782,0.63701700000000006,0.502407,0.434557,0.280936,0.403258,C36B1.9,C36B1.9,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00008034,0.9816,0.966,0.7242,0.6987,0.6661,0.662958,0.603552,0.567871,1.04178,1.69271,C39E9.11,prcc-1,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00008042,0.052,0.0555,0.0588,0.0617,0.0632,0.399049,0.717174,0.769093,0.151779,0.561252,C40H1.7,C40H1.7,TRUE,FALSE,FALSE,FALSE,TRUE,Increasing
WBGene00008043,0.0497,0.0585,0.0593,0.0586,0.0546,0.152407,1.26471,1.25437,0.536747,0.369983,C40H1.8,C40H1.8,FALSE,FALSE,FALSE,FALSE,TRUE,Increasing
WBGene00008052,0.7205,0.7846,0.6471,0.5256,0.4784,0.742397,0.712308,0.7366,0.988148,2.62621,C41C4.7,ctns-1,TRUE,FALSE,FALSE,FALSE,FALSE,Not_Changing
WBGene00008053,1.1879,1.1503,0.8655,0.3784,0.3641,1.84385,4.39404,5.23184,4.27144,6.35529,C41C4.8,cdc-48.2,TRUE,FALSE,FALSE,FALSE,FALSE,Not_Changing
WBGene00008068,0.0629,0.0507,0.037,0.0084,0,0.00573363,0.0157607,0.185092,0.0763877,0.540505,C43D7.5,sdz-6,FALSE,FALSE,FALSE,FALSE,TRUE,Larval
WBGene00008097,0.0177,0.0103,0.0127,0.0138,0.0052,0.132177,0.0131372,8.12733e-4,0.0257226,0.00171725,C44H9.1,ugt-15,TRUE,FALSE,FALSE,FALSE,FALSE,Larval
WBGene00008100,0.2448,0.2035,0.2091,0.2262,0.2538,0.473733,0.181096,0.0592852,0.0332617,0.0541677,C44H9.5,C44H9.5,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00008101,0.2395,0.2524,0.258,0.2467,0.2588,0.185053,0.162267,0.185152,0.143358,0.191357,C44H9.6,C44H9.6,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00008102,3.3447,1.674,1.5163,1.6893,1.0312,0.0735376,0.0369203,0.00595956,0.00311251,0.00636291,C44H9.7,C44H9.7,FALSE,FALSE,FALSE,TRUE,FALSE,L3_High
WBGene00008110,7.0875,4.2925,4.9197,3.1019,4.1431,3.62909,2.74278,2.26868,0.755134,1.06533,C46C2.2,C46C2.2,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00008117,0.948,0.8732,0.9303,0.3768,0.3157,3.33854,2.77868,2.65732,2.50998,2.90016,C46F11.2,gsr-1,TRUE,FALSE,FALSE,FALSE,FALSE,Larval
WBGene00008119,0.4296,0.3943,0.4097,0.3519,0.3153,0.456842,0.337375,0.306708,0.380062,0.537803,C46F11.4,C46F11.4,TRUE,FALSE,FALSE,FALSE,FALSE,Embryo_Specific
WBGene00008120,0.7595,0.8391,0.7428,0.7225,0.6024,0.785377,0.522524,0.43927,0.424532,0.740508,C46F11.5,C46F11.5,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00008127,0.0133,0.011,0.012,0.0094,0.008,0.263321,0.235064,0.312888,0.16138,0.282971,C47A10.5,ddo-1,FALSE,FALSE,FALSE,FALSE,TRUE,Larval
WBGene00008131,0.5727,0.3202,0.3348,0.2116,0.2486,0.704224,0.590805,0.624776,0.794043,1.49008,C47B2.2,C47B2.2,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00008143,0.842,1.288,0.875,0.6552,0.5056,0.481315,0.43395,0.486215,0.650278,1.24253,C47E8.4,C47E8.4,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00008148,0.5185,0.502,0.472,0.4657,0.4236,0.511597,0.60803,0.65189,0.637618,0.888997,C47E12.3,C47E12.3,TRUE,FALSE,FALSE,FALSE,FALSE,Larval
WBGene00008163,0.5595,0.5762,0.4902,0.3641,0.3253,0.00183292,0.0436105,0.00452255,0.00831949,0.00715063,C47F8.7,C47F8.7,FALSE,FALSE,FALSE,TRUE,FALSE,Embryo_Specific
WBGene00008167,0.6802,0.5148,0.6037,0.6702,0.7354,0.21173,2.22147,2.17795,0.766036,0.995364,C48B4.1,acox-1.5,TRUE,FALSE,FALSE,TRUE,FALSE,Increasing
WBGene00008178,0.2684,0.1463,0.136,0.069,0.1031,0.002043,0.00239405,9.11036e-4,0.00154645,0,C48D1.5,C48D1.5,FALSE,FALSE,FALSE,TRUE,FALSE,Not_Changing
WBGene00008195,0.9725,0.9383,0.8161,0.8596,0.8042,0.47059,0.454088,0.244892,0.209752,0.2202,C49C3.5,ceh-88,TRUE,FALSE,TRUE,FALSE,FALSE,L3_High
WBGene00008197,0.7208,0.6016,0.458,0.4659,0.5118,0.318932,0.253767,0.3564,0.777728,1.44896,C49C3.7,C49C3.7,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00008199,0.1671,0.1298,0.1125,0.1274,0.1235,0.202423,0.299428,0.743739,0.419163,0.786876,C49C3.9,C49C3.9,TRUE,FALSE,TRUE,FALSE,FALSE,Increasing
WBGene00008200,0.1866,0.1727,0.1681,0.1569,0.1559,0.236522,0.374181,0.353965,0.261742,0.285152,C49C3.10,C49C3.10,TRUE,FALSE,FALSE,FALSE,TRUE,Increasing
WBGene00008220,0.0581,0.071,0.0666,0.0724,0.0737,1.53587,0.384202,0.730793,0.578226,0.469632,C50B6.7,C50B6.7,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00008221,0.2725,0.2453,0.2092,0.179,0.0976,0.150654,0.0939213,0.0556112,0.0298806,0.0486884,C50B6.8,nhr-168,TRUE,FALSE,FALSE,FALSE,FALSE,Larval
WBGene00008225,0.4764,0.3765,0.2039,0.158,0,0.544075,0.429074,0.295655,0.486409,0.785095,C50B8.3,nuaf-1,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00008226,2.3232,1.8017,2.162,2.2266,2.2573,0.501286,0.406695,0.1833,0.203258,0.118859,C50B8.4,C50B8.4,TRUE,TRUE,TRUE,FALSE,TRUE,Larval
WBGene00008227,0.6636,0.585,0.6652,0.7475,0.7562,0.366429,0.324525,0.235095,0.200828,0.178277,C50B8.5,C50B8.5,TRUE,TRUE,FALSE,TRUE,FALSE,Increasing
WBGene00008228,2.3409,1.9236,1.8962,1.839,1.9755,0.825111,0.540935,0.426402,0.837006,0.583133,C50B8.6,C50B8.6,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00014999,1.0686,0.8915,0.6882,0.6492,0.3992,0.192233,0.274779,0.229133,0.296459,0.29383,AH9.3,AH9.3,TRUE,FALSE,FALSE,FALSE,TRUE,L3_High
WBGene00015009,1.6645,0.9556,1.1106,1.2483,1.4285,0.660652,0.761577,0.710186,1.079,1.89918,B0041.5,B0041.5,FALSE,FALSE,TRUE,FALSE,FALSE,L3_High
WBGene00015010,2.3541,2.6574,2.7932,2.7023,3.0023,0.567962,0.556062,0.453979,0.85234,0.548987,B0041.6,ptps-1,FALSE,FALSE,TRUE,FALSE,FALSE,Increasing
WBGene00015011,0.9613,0.5177,0.5142,0.8011,0.3312,0.439004,0.464409,0.575646,0.988664,3.04739,B0041.8,B0041.8,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00015021,0.9516,0.8711,0.6013,0.5031,0.4259,1.54497,1.51853,1.16813,1.1745,1.42969,B0205.6,nfs-1,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00015022,0.8131,0.7632,0.6499,0.7121,0.5378,1.53996,1.20913,1.03629,2.1531,1.57483,B0205.8,B0205.8,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00015025,1.5378,1.5751,1.3247,1.3582,1.1677,2.48301,2.75012,2.44723,2.74619,3.61103,B0205.11,mrpl-9,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00015038,0.1409,0.1241,0.1332,0.1039,0.0978,0.122195,0.125901,0.164465,0.13522700000000001,0.143692,B0212.4,nstp-6,FALSE,FALSE,FALSE,FALSE,TRUE,Larval
WBGene00015044,0.1029,0.1142,0.131,0.147,0.189,0.404695,0.359187,0.107296,0.111853,0.0821909,B0213.15,cyp-34A9,TRUE,FALSE,FALSE,TRUE,FALSE,Increasing
WBGene00015047,0.5763,0.5492,0.5953,0.5921,0.6488,2.30946,1.19421,1.33537,0.524808,0.882347,B0218.1,faah-1,FALSE,FALSE,TRUE,FALSE,FALSE,Larval
WBGene00015052,0.1166,0.1236,0.1193,0.0953,0.0986,0.903094,0.693931,0.614691,0.378148,0.580071,B0218.8,clec-52,TRUE,FALSE,TRUE,FALSE,TRUE,Increasing
WBGene00015057,0.0444,0.0419,0.0521,0.037,0.0361,0.204085,0.405567,0.32035,0.22683,0.207609,B0222.9,gad-3,TRUE,TRUE,FALSE,FALSE,FALSE,Larval
WBGene00015059,0.2272,0.1985,0.2343,0.2806,0.3443,0.375828,0.388301,0.365026,0.0767456,0.330559,B0228.1,B0228.1,FALSE,FALSE,FALSE,FALSE,TRUE,Increasing
WBGene00015064,0.7273,0.5546,0.3756,0.4027,0.4285,3.60862,2.02691,2.06695,2.1493,1.36917,B0228.7,B0228.7,TRUE,TRUE,TRUE,TRUE,FALSE,L3_High
WBGene00015088,0.3409,0.2957,0.3161,0.3605,0.3534,0.43036,0.425591,0.302628,0.341844,0.476624,B0252.3,B0252.3,TRUE,TRUE,FALSE,FALSE,FALSE,Not_Changing
WBGene00015107,0.2109,0.2924,0.3107,0.3054,0.3096,0.181455,0.262407,0.241072,0.187234,0.179938,B0280.13,viro-2,TRUE,FALSE,FALSE,TRUE,TRUE,Increasing
WBGene00015110,0.0316,0.0611,0.054,0.0532,0.0462,0.338485,0.374894,0.303489,0.27147,0.304397,B0281.3,B0281.3,TRUE,FALSE,FALSE,FALSE,TRUE,Larval
WBGene00015115,2.0076,1.4819,1.3762,1.3879,1.287,0.626523,0.347546,0.267532,0.307781,0.144042,B0286.1,B0286.1,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00015116,0.585,0.5821,0.6095,0.6095,0.6239,0.955625,1.49736,1.00693,1.6787,0.853987,B0286.3,paic-1,TRUE,FALSE,TRUE,FALSE,FALSE,Increasing
WBGene00015122,1.5032,1.6261,1.7178,1.7121,1.8095,0.688401,0.948099,1.05209,1.42719,0.973759,B0302.5,B0302.5,FALSE,TRUE,FALSE,FALSE,TRUE,Increasing
WBGene00015128,0.4662,0.5004,0.5182,0.5201,0.4905,0.443355,0.394453,0.403529,0.242966,0.398276,B0303.7,B0303.7,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00015133,3.7007,3.6832,2.315,2.3208,1.2661,3.28763,2.40264,1.90977,2.95518,2.3414,B0303.15,mrpl-11,TRUE,FALSE,TRUE,TRUE,FALSE,Increasing
WBGene00015141,1.0062,1.0933,1.149,1.1217,1.098,2.13503,1.88086,1.5332,1.46999,1.29244,B0310.5,ugt-46,FALSE,TRUE,FALSE,TRUE,FALSE,L3_High
WBGene00015146,1.2127,0.8885,0.8873,0.7762,0.7859,0.839326,0.684599,0.779485,1.10999,3.56833,B0336.6,abi-1,TRUE,FALSE,FALSE,FALSE,FALSE,Larval
WBGene00015152,0.087,0.0442,0.0348,0.032,0.0263,0.0789305,0.139327,0.156403,0.0838529,0.0565059,B0348.2,B0348.2,FALSE,FALSE,FALSE,FALSE,TRUE,Larval
