"","wbid","name","SYMBOL","Expected","Observed","Enrichment.Fold.Change","P.value","Q.value","class"
"192","WBGene00010660","cephalic sheath cell WBbt:0008406","K08D8.6",12.5807300230187,20,1.58973286632861,0.00599111204931831,0.0417984561580347,"ClassC"
"193","WBGene00010828","cephalic sheath cell WBbt:0008406","M02B1.3",12.5807300230187,20,1.58973286632861,0.00599111204931831,0.0417984561580347,"ClassC"
"194","WBGene00017241","cephalic sheath cell WBbt:0008406","pcyt-1",12.5807300230187,20,1.58973286632861,0.00599111204931831,0.0417984561580347,"ClassC"
"195","WBGene00012464","cephalic sheath cell WBbt:0008406","arrd-7",12.5807300230187,20,1.58973286632861,0.00599111204931831,0.0417984561580347,"ClassC"
"196","WBGene00044770","cephalic sheath cell WBbt:0008406","C53C11.5",12.5807300230187,20,1.58973286632861,0.00599111204931831,0.0417984561580347,"ClassC"
"197","WBGene00010641","cephalic sheath cell WBbt:0008406","crml-1",12.5807300230187,20,1.58973286632861,0.00599111204931831,0.0417984561580347,"ClassC"
"198","WBGene00009897","cephalic sheath cell WBbt:0008406","skpo-1",12.5807300230187,20,1.58973286632861,0.00599111204931831,0.0417984561580347,"ClassC"
"199","WBGene00015047","cephalic sheath cell WBbt:0008406","faah-1",12.5807300230187,20,1.58973286632861,0.00599111204931831,0.0417984561580347,"ClassC"
"200","WBGene00001247","cephalic sheath cell WBbt:0008406","elo-9",12.5807300230187,20,1.58973286632861,0.00599111204931831,0.0417984561580347,"ClassC"
"201","WBGene00018274","corpus WBbt:0003733","F41C3.8",10.4735284445906,23,2.1960125588697,1.71695130063394e-05,0.000367918135850131,"ClassD"
"202","WBGene00007030","corpus WBbt:0003733","epc-1",10.4735284445906,23,2.1960125588697,1.71695130063394e-05,0.000367918135850131,"ClassD"
"203","WBGene00012182","corpus WBbt:0003733","osta-3",10.4735284445906,23,2.1960125588697,1.71695130063394e-05,0.000367918135850131,"ClassD"
"204","WBGene00019327","corpus WBbt:0003733","zip-2",10.4735284445906,23,2.1960125588697,1.71695130063394e-05,0.000367918135850131,"ClassD"
"205","WBGene00001749","corpus WBbt:0003733","gst-1",10.4735284445906,23,2.1960125588697,1.71695130063394e-05,0.000367918135850131,"ClassD"
"206","WBGene00015829","corpus WBbt:0003733","math-15",10.4735284445906,23,2.1960125588697,1.71695130063394e-05,0.000367918135850131,"ClassD"
"207","WBGene00016934","corpus WBbt:0003733","mboa-3",10.4735284445906,23,2.1960125588697,1.71695130063394e-05,0.000367918135850131,"ClassD"
"208","WBGene00008422","corpus WBbt:0003733","ecps-1",10.4735284445906,23,2.1960125588697,1.71695130063394e-05,0.000367918135850131,"ClassD"
"209","WBGene00010244","corpus WBbt:0003733","F58D5.5",10.4735284445906,23,2.1960125588697,1.71695130063394e-05,0.000367918135850131,"ClassD"
"210","WBGene00021585","corpus WBbt:0003733","clec-74",10.4735284445906,23,2.1960125588697,1.71695130063394e-05,0.000367918135850131,"ClassD"
"211","WBGene00077786","corpus WBbt:0003733","F53F8.7",10.4735284445906,23,2.1960125588697,1.71695130063394e-05,0.000367918135850131,"ClassD"
"212","WBGene00012017","corpus WBbt:0003733","shpk-1",10.4735284445906,23,2.1960125588697,1.71695130063394e-05,0.000367918135850131,"ClassD"
"213","WBGene00018886","corpus WBbt:0003733","npr-28",10.4735284445906,23,2.1960125588697,1.71695130063394e-05,0.000367918135850131,"ClassD"
"214","WBGene00018226","corpus WBbt:0003733","F40B5.2",10.4735284445906,23,2.1960125588697,1.71695130063394e-05,0.000367918135850131,"ClassD"
"215","WBGene00008359","corpus WBbt:0003733","nspc-17",10.4735284445906,23,2.1960125588697,1.71695130063394e-05,0.000367918135850131,"ClassD"
"216","WBGene00017522","corpus WBbt:0003733","F16G10.7",10.4735284445906,23,2.1960125588697,1.71695130063394e-05,0.000367918135850131,"ClassD"
"217","WBGene00004400","corpus WBbt:0003733","rom-1",10.4735284445906,23,2.1960125588697,1.71695130063394e-05,0.000367918135850131,"ClassD"
"218","WBGene00002005","corpus WBbt:0003733","hsp-1",10.4735284445906,23,2.1960125588697,1.71695130063394e-05,0.000367918135850131,"ClassD"
"219","WBGene00010047","corpus WBbt:0003733","F54D1.6",10.4735284445906,23,2.1960125588697,1.71695130063394e-05,0.000367918135850131,"ClassD"
"220","WBGene00003815","corpus WBbt:0003733","nars-1",10.4735284445906,23,2.1960125588697,1.71695130063394e-05,0.000367918135850131,"ClassD"
"221","WBGene00018283","corpus WBbt:0003733","sulp-3",10.4735284445906,23,2.1960125588697,1.71695130063394e-05,0.000367918135850131,"ClassD"
"222","WBGene00015955","corpus WBbt:0003733","C18B2.4",10.4735284445906,23,2.1960125588697,1.71695130063394e-05,0.000367918135850131,"ClassD"
"223","WBGene00006470","corpus WBbt:0003733","tag-120",10.4735284445906,23,2.1960125588697,1.71695130063394e-05,0.000367918135850131,"ClassD"
"224","WBGene00019770","corpus WBbt:0003733","M04F3.4",10.4735284445906,23,2.1960125588697,1.71695130063394e-05,0.000367918135850131,"ClassD"
"225","WBGene00021352","corpus WBbt:0003733","pcyt-2.1",10.4735284445906,23,2.1960125588697,1.71695130063394e-05,0.000367918135850131,"ClassD"
"226","WBGene00002264","corpus WBbt:0003733","lec-1",10.4735284445906,23,2.1960125588697,1.71695130063394e-05,0.000367918135850131,"ClassD"
"227","WBGene00001137","corpus WBbt:0003733","eat-6",10.4735284445906,23,2.1960125588697,1.71695130063394e-05,0.000367918135850131,"ClassD"
"228","WBGene00007180","corpus WBbt:0003733","B0457.6",10.4735284445906,23,2.1960125588697,1.71695130063394e-05,0.000367918135850131,"ClassD"
"229","WBGene00011437","corpus WBbt:0003733","smoc-1",10.4735284445906,23,2.1960125588697,1.71695130063394e-05,0.000367918135850131,"ClassD"
"230","WBGene00008922","corpus WBbt:0003733","F17C11.11",10.4735284445906,23,2.1960125588697,1.71695130063394e-05,0.000367918135850131,"ClassD"
"231","WBGene00044280","corpus WBbt:0003733","W02A2.9",10.4735284445906,23,2.1960125588697,1.71695130063394e-05,0.000367918135850131,"ClassD"
"232","WBGene00008572","corpus WBbt:0003733","F08B12.4",10.4735284445906,23,2.1960125588697,1.71695130063394e-05,0.000367918135850131,"ClassD"
"233","WBGene00001898","corpus WBbt:0003733","his-24",10.4735284445906,23,2.1960125588697,1.71695130063394e-05,0.000367918135850131,"ClassD"
"234","WBGene00010828","corpus WBbt:0003733","M02B1.3",10.4735284445906,23,2.1960125588697,1.71695130063394e-05,0.000367918135850131,"ClassD"
"235","WBGene00000064","corpus WBbt:0003733","act-2",10.4735284445906,23,2.1960125588697,1.71695130063394e-05,0.000367918135850131,"ClassD"
"236","WBGene00013025","corpus WBbt:0003733","vha-13",10.4735284445906,23,2.1960125588697,1.71695130063394e-05,0.000367918135850131,"ClassD"
"237","WBGene00019917","corpus WBbt:0003733","clec-43",10.4735284445906,23,2.1960125588697,1.71695130063394e-05,0.000367918135850131,"ClassD"
"238","WBGene00009093","corpus WBbt:0003733","F23H12.3",10.4735284445906,23,2.1960125588697,1.71695130063394e-05,0.000367918135850131,"ClassD"
"239","WBGene00003056","corpus WBbt:0003733","lon-2",10.4735284445906,23,2.1960125588697,1.71695130063394e-05,0.000367918135850131,"ClassD"
"240","WBGene00022276","corpus WBbt:0003733","nlp-40",10.4735284445906,23,2.1960125588697,1.71695130063394e-05,0.000367918135850131,"ClassD"
"241","WBGene00001163","corpus WBbt:0003733","efn-2",10.4735284445906,23,2.1960125588697,1.71695130063394e-05,0.000367918135850131,"ClassD"
"242","WBGene00017501","corpus WBbt:0003733","pud-3",10.4735284445906,23,2.1960125588697,1.71695130063394e-05,0.000367918135850131,"ClassD"
"243","WBGene00012241","corpus WBbt:0003733","W04A8.6",10.4735284445906,23,2.1960125588697,1.71695130063394e-05,0.000367918135850131,"ClassD"
"244","WBGene00022505","corpus WBbt:0003733","ZC21.3",10.4735284445906,23,2.1960125588697,1.71695130063394e-05,0.000367918135850131,"ClassD"
"245","WBGene00003243","corpus WBbt:0003733","mig-10",10.4735284445906,23,2.1960125588697,1.71695130063394e-05,0.000367918135850131,"ClassD"
"246","WBGene00001581","corpus WBbt:0003733","gfi-1",10.4735284445906,23,2.1960125588697,1.71695130063394e-05,0.000367918135850131,"ClassD"
"247","WBGene00002016","corpus WBbt:0003733","hsp-16.2",10.4735284445906,23,2.1960125588697,1.71695130063394e-05,0.000367918135850131,"ClassD"
"248","WBGene00019166","corpus WBbt:0003733","tat-2",10.4735284445906,23,2.1960125588697,1.71695130063394e-05,0.000367918135850131,"ClassD"
"249","WBGene00000793","corpus WBbt:0003733","crh-1",10.4735284445906,23,2.1960125588697,1.71695130063394e-05,0.000367918135850131,"ClassD"
"250","WBGene00016997","corpus WBbt:0003733","cebp-1",10.4735284445906,23,2.1960125588697,1.71695130063394e-05,0.000367918135850131,"ClassD"
"251","WBGene00019344","Cppa WBbt:0006168","dhhc-10",0.267675106872739,1,3.73587223587224,0,0,"ClassC"
"252","WBGene00019344","Cppp WBbt:0006268","dhhc-10",0.267675106872739,1,3.73587223587224,0,0,"ClassC"
"253","WBGene00018779","Eal WBbt:0006441","F53H8.3",0.319631700098652,1,3.12860082304527,0,0,"ClassA"
"254","WBGene00018779","Ear WBbt:0006370","F53H8.3",0.319631700098652,1,3.12860082304527,0,0,"ClassA"
"255","WBGene00004373","EMS WBbt:0006876","rme-1",0.418941137783624,2,4.77394034536892,0,0,"ClassD"
"256","WBGene00004737","EMS WBbt:0006876","scc-1",0.418941137783624,2,4.77394034536892,0,0,"ClassD"
"257","WBGene00018779","Epl WBbt:0006000","F53H8.3",0.319631700098652,1,3.12860082304527,0,0,"ClassA"
"258","WBGene00018779","Epr WBbt:0006547","F53H8.3",0.319631700098652,1,3.12860082304527,0,0,"ClassA"
"259","WBGene00009877","germ line WBbt:0005784","F49C12.7",30.5827030582045,60,1.96189329261736,6.52987879223625e-09,1.63246969805906e-07,"ClassD"
"260","WBGene00007609","germ line WBbt:0005784","C15C8.7",30.5827030582045,60,1.96189329261736,6.52987879223625e-09,1.63246969805906e-07,"ClassD"
"261","WBGene00015050","germ line WBbt:0005784","clec-51",30.5827030582045,60,1.96189329261736,6.52987879223625e-09,1.63246969805906e-07,"ClassD"
"262","WBGene00008780","germ line WBbt:0005784","hxk-1",30.5827030582045,60,1.96189329261736,6.52987879223625e-09,1.63246969805906e-07,"ClassD"
"263","WBGene00002275","germ line WBbt:0005784","lem-2",30.5827030582045,60,1.96189329261736,6.52987879223625e-09,1.63246969805906e-07,"ClassD"
"264","WBGene00001046","germ line WBbt:0005784","dnj-28",30.5827030582045,60,1.96189329261736,6.52987879223625e-09,1.63246969805906e-07,"ClassD"
"265","WBGene00004297","germ line WBbt:0005784","rad-51",30.5827030582045,60,1.96189329261736,6.52987879223625e-09,1.63246969805906e-07,"ClassD"
"266","WBGene00007030","germ line WBbt:0005784","epc-1",30.5827030582045,60,1.96189329261736,6.52987879223625e-09,1.63246969805906e-07,"ClassD"
"267","WBGene00012445","germ line WBbt:0005784","Y16B4A.2",30.5827030582045,60,1.96189329261736,6.52987879223625e-09,1.63246969805906e-07,"ClassD"
"268","WBGene00020579","germ line WBbt:0005784","T19D12.4",30.5827030582045,60,1.96189329261736,6.52987879223625e-09,1.63246969805906e-07,"ClassD"
"269","WBGene00012182","germ line WBbt:0005784","osta-3",30.5827030582045,60,1.96189329261736,6.52987879223625e-09,1.63246969805906e-07,"ClassD"
"270","WBGene00006794","germ line WBbt:0005784","unc-60",30.5827030582045,60,1.96189329261736,6.52987879223625e-09,1.63246969805906e-07,"ClassD"
"271","WBGene00011480","germ line WBbt:0005784","enpl-1",30.5827030582045,60,1.96189329261736,6.52987879223625e-09,1.63246969805906e-07,"ClassD"
"272","WBGene00022830","germ line WBbt:0005784","ZK973.1",30.5827030582045,60,1.96189329261736,6.52987879223625e-09,1.63246969805906e-07,"ClassD"
"273","WBGene00002055","germ line WBbt:0005784","ifc-1",30.5827030582045,60,1.96189329261736,6.52987879223625e-09,1.63246969805906e-07,"ClassD"
"274","WBGene00010664","germ line WBbt:0005784","dbn-1",30.5827030582045,60,1.96189329261736,6.52987879223625e-09,1.63246969805906e-07,"ClassD"
"275","WBGene00000219","germ line WBbt:0005784","asp-6",30.5827030582045,60,1.96189329261736,6.52987879223625e-09,1.63246969805906e-07,"ClassD"
"276","WBGene00002073","germ line WBbt:0005784","ima-2",30.5827030582045,60,1.96189329261736,6.52987879223625e-09,1.63246969805906e-07,"ClassD"
"277","WBGene00002497","germ line WBbt:0005784","let-268",30.5827030582045,60,1.96189329261736,6.52987879223625e-09,1.63246969805906e-07,"ClassD"
"278","WBGene00013567","germ line WBbt:0005784","Y75B12B.1",30.5827030582045,60,1.96189329261736,6.52987879223625e-09,1.63246969805906e-07,"ClassD"
"279","WBGene00016066","germ line WBbt:0005784","acd-2",30.5827030582045,60,1.96189329261736,6.52987879223625e-09,1.63246969805906e-07,"ClassD"
"280","WBGene00012018","germ line WBbt:0005784","T25C12.3",30.5827030582045,60,1.96189329261736,6.52987879223625e-09,1.63246969805906e-07,"ClassD"
"281","WBGene00002273","germ line WBbt:0005784","lec-10",30.5827030582045,60,1.96189329261736,6.52987879223625e-09,1.63246969805906e-07,"ClassD"
"282","WBGene00001749","germ line WBbt:0005784","gst-1",30.5827030582045,60,1.96189329261736,6.52987879223625e-09,1.63246969805906e-07,"ClassD"
"283","WBGene00008848","germ line WBbt:0005784","inft-2",30.5827030582045,60,1.96189329261736,6.52987879223625e-09,1.63246969805906e-07,"ClassD"
"284","WBGene00007655","germ line WBbt:0005784","C17H1.2",30.5827030582045,60,1.96189329261736,6.52987879223625e-09,1.63246969805906e-07,"ClassD"
"285","WBGene00012360","germ line WBbt:0005784","tat-3",30.5827030582045,60,1.96189329261736,6.52987879223625e-09,1.63246969805906e-07,"ClassD"
"286","WBGene00015116","germ line WBbt:0005784","paic-1",30.5827030582045,60,1.96189329261736,6.52987879223625e-09,1.63246969805906e-07,"ClassD"
"287","WBGene00003497","germ line WBbt:0005784","mup-4",30.5827030582045,60,1.96189329261736,6.52987879223625e-09,1.63246969805906e-07,"ClassD"
"288","WBGene00004373","germ line WBbt:0005784","rme-1",30.5827030582045,60,1.96189329261736,6.52987879223625e-09,1.63246969805906e-07,"ClassD"
"289","WBGene00008422","germ line WBbt:0005784","ecps-1",30.5827030582045,60,1.96189329261736,6.52987879223625e-09,1.63246969805906e-07,"ClassD"
"290","WBGene00000081","germ line WBbt:0005784","ads-1",30.5827030582045,60,1.96189329261736,6.52987879223625e-09,1.63246969805906e-07,"ClassD"
"291","WBGene00004737","germ line WBbt:0005784","scc-1",30.5827030582045,60,1.96189329261736,6.52987879223625e-09,1.63246969805906e-07,"ClassD"
"292","WBGene00004506","germ line WBbt:0005784","rpt-6",30.5827030582045,60,1.96189329261736,6.52987879223625e-09,1.63246969805906e-07,"ClassD"
"293","WBGene00012472","germ line WBbt:0005784","Y17G7B.21",30.5827030582045,60,1.96189329261736,6.52987879223625e-09,1.63246969805906e-07,"ClassD"
"294","WBGene00020788","germ line WBbt:0005784","nep-22",30.5827030582045,60,1.96189329261736,6.52987879223625e-09,1.63246969805906e-07,"ClassD"
"295","WBGene00019894","germ line WBbt:0005784","R05F9.11",30.5827030582045,60,1.96189329261736,6.52987879223625e-09,1.63246969805906e-07,"ClassD"
"296","WBGene00006820","germ line WBbt:0005784","unc-89",30.5827030582045,60,1.96189329261736,6.52987879223625e-09,1.63246969805906e-07,"ClassD"
"297","WBGene00011399","germ line WBbt:0005784","T03F6.3",30.5827030582045,60,1.96189329261736,6.52987879223625e-09,1.63246969805906e-07,"ClassD"
"298","WBGene00003621","germ line WBbt:0005784","nhr-22",30.5827030582045,60,1.96189329261736,6.52987879223625e-09,1.63246969805906e-07,"ClassD"
"299","WBGene00002271","germ line WBbt:0005784","lec-8",30.5827030582045,60,1.96189329261736,6.52987879223625e-09,1.63246969805906e-07,"ClassD"
"300","WBGene00018152","germ line WBbt:0005784","acs-4",30.5827030582045,60,1.96189329261736,6.52987879223625e-09,1.63246969805906e-07,"ClassD"
"301","WBGene00001994","germ line WBbt:0005784","hpk-1",30.5827030582045,60,1.96189329261736,6.52987879223625e-09,1.63246969805906e-07,"ClassD"
"302","WBGene00006940","germ line WBbt:0005784","wee-1.3",30.5827030582045,60,1.96189329261736,6.52987879223625e-09,1.63246969805906e-07,"ClassD"
"303","WBGene00008246","germ line WBbt:0005784","C50H2.13",30.5827030582045,60,1.96189329261736,6.52987879223625e-09,1.63246969805906e-07,"ClassD"
"304","WBGene00002043","germ line WBbt:0005784","hyl-1",30.5827030582045,60,1.96189329261736,6.52987879223625e-09,1.63246969805906e-07,"ClassD"
"305","WBGene00017687","germ line WBbt:0005784","ets-4",30.5827030582045,60,1.96189329261736,6.52987879223625e-09,1.63246969805906e-07,"ClassD"
"306","WBGene00001597","germ line WBbt:0005784","gld-3",30.5827030582045,60,1.96189329261736,6.52987879223625e-09,1.63246969805906e-07,"ClassD"
"307","WBGene00000885","germ line WBbt:0005784","cyn-9",30.5827030582045,60,1.96189329261736,6.52987879223625e-09,1.63246969805906e-07,"ClassD"
"308","WBGene00002276","germ line WBbt:0005784","lem-3",30.5827030582045,60,1.96189329261736,6.52987879223625e-09,1.63246969805906e-07,"ClassD"
"309","WBGene00012319","germ line WBbt:0005784","ipla-3",30.5827030582045,60,1.96189329261736,6.52987879223625e-09,1.63246969805906e-07,"ClassD"
"310","WBGene00009595","germ line WBbt:0005784","cbp-3",30.5827030582045,60,1.96189329261736,6.52987879223625e-09,1.63246969805906e-07,"ClassD"
"311","WBGene00022721","germ line WBbt:0005784","ugtp-1",30.5827030582045,60,1.96189329261736,6.52987879223625e-09,1.63246969805906e-07,"ClassD"
"312","WBGene00019127","germ line WBbt:0005784","cgt-3",30.5827030582045,60,1.96189329261736,6.52987879223625e-09,1.63246969805906e-07,"ClassD"
"313","WBGene00009385","germ line WBbt:0005784","sas-5",30.5827030582045,60,1.96189329261736,6.52987879223625e-09,1.63246969805906e-07,"ClassD"
"314","WBGene00016987","germ line WBbt:0005784","CC8.2",30.5827030582045,60,1.96189329261736,6.52987879223625e-09,1.63246969805906e-07,"ClassD"
"315","WBGene00011801","germ line WBbt:0005784","T16G1.7",30.5827030582045,60,1.96189329261736,6.52987879223625e-09,1.63246969805906e-07,"ClassD"
"316","WBGene00004798","germ line WBbt:0005784","sip-1",30.5827030582045,60,1.96189329261736,6.52987879223625e-09,1.63246969805906e-07,"ClassD"
"317","WBGene00007352","germ line WBbt:0005784","cdc-48.1",30.5827030582045,60,1.96189329261736,6.52987879223625e-09,1.63246969805906e-07,"ClassD"
"318","WBGene00000264","germ line WBbt:0005784","brc-1",30.5827030582045,60,1.96189329261736,6.52987879223625e-09,1.63246969805906e-07,"ClassD"
"319","WBGene00002054","germ line WBbt:0005784","ifb-2",30.5827030582045,60,1.96189329261736,6.52987879223625e-09,1.63246969805906e-07,"ClassD"
"320","WBGene00002005","germ line WBbt:0005784","hsp-1",30.5827030582045,60,1.96189329261736,6.52987879223625e-09,1.63246969805906e-07,"ClassD"
"321","WBGene00003965","germ line WBbt:0005784","pdk-1",30.5827030582045,60,1.96189329261736,6.52987879223625e-09,1.63246969805906e-07,"ClassD"
"322","WBGene00011292","germ line WBbt:0005784","allo-1",30.5827030582045,60,1.96189329261736,6.52987879223625e-09,1.63246969805906e-07,"ClassD"
