Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR012877:Uncharacterised kinase D1044.1	7	0.44814340588988477	0.04046573945108849	WBGENE00011801, WBGENE00017097, WBGENE00008229, WBGENE00011797, WBGENE00010426, WBGENE00014192, WBGENE00010238	1252	30	14476	2.6978700745473905	1.0	1.0	0.9993342210386151
INTERPRO	IPR011001:Saposin-like	7	0.44814340588988477	0.04046573945108849	WBGENE00004993, WBGENE00004991, WBGENE00004990, WBGENE00000212, WBGENE00000213, WBGENE00004988, WBGENE00004999	1252	30	14476	2.6978700745473905	1.0	1.0	0.9993342210386151
KEGG_PATHWAY	cel04931:Insulin resistance	7	0.44814340588988477	0.041075995395782855	WBGENE00020696, WBGENE00017012, WBGENE00003858, WBGENE00002163, WBGENE00012907, WBGENE00011352, WBGENE00011232	232	34	3022	2.681795131845842	0.9892181679482864	0.32926357061649664	0.3109711500266913
GOTERM_BP_DIRECT	GO:0010038~response to metal ion	4	0.2560819462227913	0.04127316357081061	WBGENE00003995, WBGENE00003960, WBGENE00004878, WBGENE00003997	1056	9	11627	4.893518518518519	1.0	1.0	0.9939707149009475
SMART	SM00741:SapB	7	0.44814340588988477	0.04134112068508582	WBGENE00004993, WBGENE00004991, WBGENE00004990, WBGENE00000212, WBGENE00000213, WBGENE00004988, WBGENE00004999	576	26	5688	2.6586538461538463	0.9999964170772101	1.0	1.0
GOTERM_BP_DIRECT	GO:0007018~microtubule-based movement	7	0.44814340588988477	0.042725764874567765	WBGENE00002219, WBGENE00006874, WBGENE00002182, WBGENE00002224, WBGENE00002222, WBGENE00002217, WBGENE00002226	1056	29	11627	2.6576867816091956	1.0	1.0	0.9939707149009475
UP_KEYWORDS	Fatty acid metabolism	7	0.44814340588988477	0.043259270369926654	WBGENE00020366, WBGENE00001241, WBGENE00006351, WBGENE00001393, WBGENE00012375, WBGENE00020517, WBGENE00001247	1561	34	20248	2.670535478765497	0.9999961630855903	0.38122232013497864	0.3514815717556541
INTERPRO	IPR000961:AGC-kinase, C-terminal	6	0.3841229193341869	0.043330431176377714	WBGENE00007047, WBGENE00004727, WBGENE00001708, WBGENE00015650, WBGENE00004033, WBGENE00011352	1252	23	14476	3.0162522572579524	1.0	1.0	0.9993342210386151
GOTERM_BP_DIRECT	GO:0003376~sphingosine-1-phosphate signaling pathway	3	0.19206145966709345	0.043598013280253374	WBGENE00008598, WBGENE00008033, WBGENE00007549	1056	4	11627	8.2578125	1.0	1.0	0.9939707149009475
KEGG_PATHWAY	cel00260:Glycine, serine and threonine metabolism	6	0.3841229193341869	0.04368057368692059	WBGENE00009177, WBGENE00008354, WBGENE00003214, WBGENE00013379, WBGENE00020382, WBGENE00017765	232	26	3022	3.005968169761273	0.9919624882700877	0.32926357061649664	0.3109711500266913
INTERPRO	IPR000008:C2 calcium-dependent membrane targeting	10	0.6402048655569782	0.04479599313013197	WBGENE00021456, WBGENE00004350, WBGENE00004925, WBGENE00001516, WBGENE00004036, WBGENE00004033, WBGENE00011682, WBGENE00006606, WBGENE00004922, WBGENE00006767	1252	55	14476	2.1022364217252396	1.0	1.0	0.9993342210386151
GOTERM_MF_DIRECT	GO:0015171~amino acid transmembrane transporter activity	7	0.44814340588988477	0.045012518976689675	WBGENE00000009, WBGENE00000008, WBGENE00012529, WBGENE00012629, WBGENE00021156, WBGENE00000004, WBGENE00000007	940	27	9479	2.614381402679275	0.9999999999999453	1.0	0.9939577039274925
UP_SEQ_FEATURE	active site:Proton acceptor	19	1.2163892445582587	0.04520151648623931	WBGENE00003916, WBGENE00004727, WBGENE00015376, WBGENE00001708, WBGENE00014012, WBGENE00001564, WBGENE00002203, WBGENE00003048, WBGENE00006820, WBGENE00006579, WBGENE00001468, WBGENE00008599, WBGENE00003150, WBGENE00006786, WBGENE00005026, WBGENE00004256, WBGENE00004033, WBGENE00011352, WBGENE00010778	327	123	3383	1.5980955222396263	0.9999999999999999	1.0	1.0
COG_ONTOLOGY	Lipid metabolism	19	1.2163892445582587	0.04547024143590247	WBGENE00021534, WBGENE00020343, WBGENE00019022, WBGENE00017431, WBGENE00001157, WBGENE00001158, WBGENE00000036, WBGENE00020812, WBGENE00004076, WBGENE00008451, WBGENE00001393, WBGENE00001152, WBGENE00013575, WBGENE00016943, WBGENE00011364, WBGENE00013874, WBGENE00010628, WBGENE00012202, WBGENE00016716	154	96	1218	1.5653409090909092	0.7636945980644154	0.4547024143590247	0.4547024143590247
UP_KEYWORDS	Hydrogen ion transport	6	0.3841229193341869	0.04559409999460083	WBGENE00019061, WBGENE00010419, WBGENE00020507, WBGENE00006920, WBGENE00006921, WBGENE00006768	1561	26	20248	2.993347459715173	0.9999980736351366	0.38962230904477074	0.35922624238170353
GOTERM_BP_DIRECT	GO:0030163~protein catabolic process	22	1.4084507042253522	0.0457250912181187	WBGENE00017881, WBGENE00019105, WBGENE00012681, WBGENE00007605, WBGENE00000247, WBGENE00006787, WBGENE00000214, WBGENE00003943, WBGENE00000942, WBGENE00006734, WBGENE00006768, WBGENE00006761, WBGENE00002173, WBGENE00001194, WBGENE00003480, WBGENE00006786, WBGENE00000390, WBGENE00003497, WBGENE00006760, WBGENE00010890, WBGENE00017678, WBGENE00019619	1056	157	11627	1.54286093418259	1.0	1.0	0.9939707149009475
GOTERM_BP_DIRECT	GO:0040018~positive regulation of multicellular organism growth	43	2.7528809218950063	0.04739263802072175	WBGENE00004804, WBGENE00020097, WBGENE00017046, WBGENE00002203, WBGENE00003630, WBGENE00004862, WBGENE00000247, WBGENE00006920, WBGENE00006624, WBGENE00003877, WBGENE00045419, WBGENE00000149, WBGENE00008549, WBGENE00005020, WBGENE00006951, WBGENE00002094, WBGENE00001582, WBGENE00004013, WBGENE00002056, WBGENE00006792, WBGENE00002054, WBGENE00013735, WBGENE00021456, WBGENE00002879, WBGENE00004859, WBGENE00017852, WBGENE00017830, WBGENE00020683, WBGENE00020649, WBGENE00007707, WBGENE00003003, WBGENE00007646, WBGENE00004857, WBGENE00006579, WBGENE00004735, WBGENE00003964, WBGENE00003056, WBGENE00010034, WBGENE00002067, WBGENE00003077, WBGENE00013709, WBGENE00021281, WBGENE00011348	1056	357	11627	1.3261846405228759	1.0	1.0	0.9939707149009475
INTERPRO	IPR003593:AAA+ ATPase domain	16	1.0243277848911652	0.04787586616515646	WBGENE00001815, WBGENE00001812, WBGENE00017981, WBGENE00003996, WBGENE00004007, WBGENE00003995, WBGENE00004005, WBGENE00003411, WBGENE00007513, WBGENE00003997, WBGENE00004195, WBGENE00004003, WBGENE00008641, WBGENE00015479, WBGENE00018339, WBGENE00004060	1252	109	14476	1.6972183955212943	1.0	1.0	0.9993342210386151
UP_SEQ_FEATURE	compositionally biased region:Gln-rich	9	0.5761843790012804	0.04957274847411877	WBGENE00001194, WBGENE00003150, WBGENE00003858, WBGENE00010453, WBGENE00011240, WBGENE00003021, WBGENE00003048, WBGENE00006579, WBGENE00004109	327	43	3383	2.1653509707702154	1.0	1.0	1.0
SMART	SM00239:C2	9	0.5761843790012804	0.04964756042046578	WBGENE00021456, WBGENE00004350, WBGENE00004925, WBGENE00001516, WBGENE00004036, WBGENE00004033, WBGENE00011682, WBGENE00006606, WBGENE00004922	576	41	5688	2.1676829268292686	0.9999997297572274	1.0	1.0
KEGG_PATHWAY	cel00100:Steroid biosynthesis	3	0.19206145966709345	0.04986029570857882	WBGENE00022642, WBGENE00010062, WBGENE00009902	232	5	3022	7.81551724137931	0.9960093246009363	0.32926357061649664	0.3109711500266913
INTERPRO	IPR000560:Histidine phosphatase superfamily, clade-2	6	0.3841229193341869	0.05097966964094969	WBGENE00004020, WBGENE00022246, WBGENE00007331, WBGENE00011262, WBGENE00017427, WBGENE00008560	1252	24	14476	2.890575079872204	1.0	1.0	0.9993342210386151
GOTERM_MF_DIRECT	GO:0030976~thiamine pyrophosphate binding	3	0.19206145966709345	0.051354925739681645	WBGENE00007143, WBGENE00014098, WBGENE00020831	940	4	9479	7.5630319148936165	0.9999999999999993	1.0	0.9939577039274925
GOTERM_MF_DIRECT	GO:0046624~sphingolipid transporter activity	3	0.19206145966709345	0.051354925739681645	WBGENE00008598, WBGENE00008033, WBGENE00007549	940	4	9479	7.5630319148936165	0.9999999999999993	1.0	0.9939577039274925
GOTERM_MF_DIRECT	GO:0016614~oxidoreductase activity, acting on CH-OH group of donors	4	0.2560819462227913	0.051638306204761585	WBGENE00012407, WBGENE00015057, WBGENE00009334, WBGENE00010083	940	9	9479	4.481796690307329	0.9999999999999994	1.0	0.9939577039274925
KEGG_PATHWAY	cel04020:Calcium signaling pathway	7	0.44814340588988477	0.052417515329259416	WBGENE00017770, WBGENE00002173, WBGENE00003233, WBGENE00004036, WBGENE00004033, WBGENE00004736, WBGENE00019900	232	36	3022	2.5328065134099615	0.9970171003103144	0.32926357061649664	0.3109711500266913
KEGG_PATHWAY	cel00982:Drug metabolism - cytochrome P450	7	0.44814340588988477	0.052417515329259416	WBGENE00001480, WBGENE00001749, WBGENE00010790, WBGENE00000111, WBGENE00001752, WBGENE00016204, WBGENE00001786	232	36	3022	2.5328065134099615	0.9970171003103144	0.32926357061649664	0.3109711500266913
GOTERM_CC_DIRECT	GO:0005623~cell	11	0.7042253521126761	0.05261786363878685	WBGENE00000406, WBGENE00001978, WBGENE00021331, WBGENE00016278, WBGENE00000036, WBGENE00008780, WBGENE00000277, WBGENE00001513, WBGENE00011511, WBGENE00006921, WBGENE00001501	930	69	11373	1.9495558672276765	0.9999999499580117	1.0	0.9903225806451613
UP_KEYWORDS	Monooxygenase	13	0.8322663252240717	0.05324453143511708	WBGENE00019473, WBGENE00018413, WBGENE00020386, WBGENE00000375, WBGENE00008519, WBGENE00008829, WBGENE00018262, WBGENE00001480, WBGENE00011672, WBGENE00011673, WBGENE00011675, WBGENE00011698, WBGENE00019967	1561	93	20248	1.8131746261357138	0.9999998009024582	0.44161640778538286	0.4071640639156012
GOTERM_CC_DIRECT	GO:0005882~intermediate filament	5	0.3201024327784891	0.05379572100477482	WBGENE00002055, WBGENE00003497, WBGENE00002056, WBGENE00002067, WBGENE00002054	930	18	11373	3.3969534050179218	0.9999999660135112	1.0	0.9903225806451613
SMART	SM01189:SM01189	4	0.2560819462227913	0.05430010152082689	WBGENE00001194, WBGENE00010012, WBGENE00009224, WBGENE00013632	576	9	5688	4.388888888888888	0.9999999370866665	1.0	1.0
INTERPRO	IPR013032:EGF-like, conserved site	16	1.0243277848911652	0.05468412342714183	WBGENE00017892, WBGENE00003738, WBGENE00002247, WBGENE00001475, WBGENE00006787, WBGENE00009842, WBGENE00007336, WBGENE00008045, WBGENE00003497, WBGENE00011330, WBGENE00008194, WBGENE00014666, WBGENE00018547, WBGENE00013118, WBGENE00007170, WBGENE00019957	1252	111	14476	1.66663788389028	1.0	1.0	0.9993342210386151
GOTERM_BP_DIRECT	GO:0048337~positive regulation of mesodermal cell fate specification	4	0.2560819462227913	0.055079096443785745	WBGENE00006379, WBGENE00010453, WBGENE00004771, WBGENE00004862	1056	10	11627	4.404166666666667	1.0	1.0	0.9939707149009475
GOTERM_BP_DIRECT	GO:0006885~regulation of pH	4	0.2560819462227913	0.055079096443785745	WBGENE00003877, WBGENE00003943, WBGENE00003734, WBGENE00003733	1056	10	11627	4.404166666666667	1.0	1.0	0.9939707149009475
GOTERM_BP_DIRECT	GO:0046034~ATP metabolic process	4	0.2560819462227913	0.055079096443785745	WBGENE00002879, WBGENE00017981, WBGENE00010419, WBGENE00006921	1056	10	11627	4.404166666666667	1.0	1.0	0.9939707149009475
GOTERM_CC_DIRECT	GO:0005739~mitochondrion	45	2.880921895006402	0.05665842207770902	WBGENE00020530, WBGENE00019022, WBGENE00011083, WBGENE00004804, WBGENE00016630, WBGENE00014098, WBGENE00044049, WBGENE00019061, WBGENE00003214, WBGENE00001794, WBGENE00020812, WBGENE00004801, WBGENE00002985, WBGENE00007444, WBGENE00011119, WBGENE00008435, WBGENE00012608, WBGENE00000197, WBGENE00002010, WBGENE00016943, WBGENE00011232, WBGENE00020382, WBGENE00009187, WBGENE00010624, WBGENE00015778, WBGENE00004190, WBGENE00020366, WBGENE00020189, WBGENE00002879, WBGENE00018963, WBGENE00011272, WBGENE00012362, WBGENE00018763, WBGENE00001564, WBGENE00004931, WBGENE00003124, WBGENE00020007, WBGENE00007630, WBGENE00009952, WBGENE00002162, WBGENE00002980, WBGENE00012375, WBGENE00010419, WBGENE00014258, WBGENE00019900	930	424	11373	1.2978925745587342	0.9999999867550087	1.0	0.9903225806451613
GOTERM_MF_DIRECT	GO:0016746~transferase activity, transferring acyl groups	20	1.2804097311139564	0.05751245354763374	WBGENE00018398, WBGENE00019465, WBGENE00016620, WBGENE00008629, WBGENE00007029, WBGENE00008602, WBGENE00019580, WBGENE00007824, WBGENE00007637, WBGENE00011932, WBGENE00009952, WBGENE00011515, WBGENE00018708, WBGENE00012948, WBGENE00007175, WBGENE00012907, WBGENE00044071, WBGENE00018657, WBGENE00010902, WBGENE00012323	940	131	9479	1.539548481403281	1.0	1.0	0.9939577039274925
KEGG_PATHWAY	cel04150:mTOR signaling pathway	6	0.3841229193341869	0.057685191061878596	WBGENE00002060, WBGENE00006786, WBGENE00002163, WBGENE00004033, WBGENE00011352, WBGENE00019827	232	28	3022	2.791256157635468	0.9983663095783634	0.32926357061649664	0.3109711500266913
KEGG_PATHWAY	cel00670:One carbon pool by folate	4	0.2560819462227913	0.05792599853438367	WBGENE00015512, WBGENE00003214, WBGENE00017765, WBGENE00019492	232	12	3022	4.341954022988506	0.9984107873349292	0.32926357061649664	0.3109711500266913
UP_KEYWORDS	Intermediate filament	4	0.2560819462227913	0.05938095519249336	WBGENE00002055, WBGENE00002056, WBGENE00002067, WBGENE00002054	1561	12	20248	4.323724108477471	0.9999999681812956	0.47844083897951795	0.4411156671442364
INTERPRO	IPR001881:EGF-like calcium-binding	8	0.5121638924455826	0.05959463521940868	WBGENE00003738, WBGENE00008045, WBGENE00003497, WBGENE00011330, WBGENE00018547, WBGENE00001475, WBGENE00006787, WBGENE00007170	1252	41	14476	2.256058598924647	1.0	1.0	0.9993342210386151
INTERPRO	IPR015880:Zinc finger, C2H2-like	19	1.2163892445582587	0.06054923162700187	WBGENE00017430, WBGENE00020763, WBGENE00022598, WBGENE00001824, WBGENE00021254, WBGENE00022671, WBGENE00005008, WBGENE00004862, WBGENE00003846, WBGENE00019691, WBGENE00021931, WBGENE00020942, WBGENE00012735, WBGENE00003480, WBGENE00004096, WBGENE00003021, WBGENE00006342, WBGENE00022592, WBGENE00011661	1252	141	14476	1.5580404685835996	1.0	1.0	0.9993342210386151
GOTERM_BP_DIRECT	GO:0015991~ATP hydrolysis coupled proton transport	6	0.3841229193341869	0.06063129818677143	WBGENE00016258, WBGENE00010419, WBGENE00020507, WBGENE00006920, WBGENE00006921, WBGENE00006768	1056	24	11627	2.752604166666667	1.0	1.0	0.9939707149009475
GOTERM_BP_DIRECT	GO:0007614~short-term memory	5	0.3201024327784891	0.06172285572344434	WBGENE00001516, WBGENE00000912, WBGENE00006372, WBGENE00002163, WBGENE00001441	1056	17	11627	3.238357843137255	1.0	1.0	0.9939707149009475
GOTERM_BP_DIRECT	GO:0046777~protein autophosphorylation	5	0.3201024327784891	0.06172285572344434	WBGENE00003150, WBGENE00006786, WBGENE00004183, WBGENE00004182, WBGENE00006579	1056	17	11627	3.238357843137255	1.0	1.0	0.9939707149009475
INTERPRO	IPR008971:HSP40/DnaJ peptide-binding	3	0.19206145966709345	0.062561886220783	WBGENE00001030, WBGENE00001037, WBGENE00001038	1252	5	14476	6.937380191693291	1.0	1.0	0.9993342210386151
INTERPRO	IPR002939:Chaperone DnaJ, C-terminal	3	0.19206145966709345	0.062561886220783	WBGENE00001030, WBGENE00001037, WBGENE00001038	1252	5	14476	6.937380191693291	1.0	1.0	0.9993342210386151
INTERPRO	IPR008138:Saposin-like type B, 2	4	0.2560819462227913	0.06280760076328055	WBGENE00004993, WBGENE00004991, WBGENE00004990, WBGENE00004988	1252	11	14476	4.204472843450479	1.0	1.0	0.9993342210386151
UP_SEQ_FEATURE	domain:SH3	4	0.2560819462227913	0.06379440698887406	WBGENE00018367, WBGENE00004198, WBGENE00006820, WBGENE00004109	327	10	3383	4.13822629969419	1.0	1.0	1.0
INTERPRO	IPR001766:Transcription factor, fork head	5	0.3201024327784891	0.06388714463782463	WBGENE00000912, WBGENE00004013, WBGENE00001441, WBGENE00006853, WBGENE00001435	1252	18	14476	3.2117500887468937	1.0	1.0	0.9993342210386151
GOTERM_CC_DIRECT	GO:0000151~ubiquitin ligase complex	5	0.3201024327784891	0.06389957230671409	WBGENE00021721, WBGENE00017373, WBGENE00015926, WBGENE00010428, WBGENE00006734	930	19	11373	3.2181663837011887	0.999999998794187	1.0	0.9903225806451613
GOTERM_CC_DIRECT	GO:0005769~early endosome	6	0.3841229193341869	0.06448201913186752	WBGENE00009116, WBGENE00004927, WBGENE00019830, WBGENE00008018, WBGENE00004109, WBGENE00000149	930	27	11373	2.7175627240143365	0.9999999990063916	1.0	0.9903225806451613
GOTERM_BP_DIRECT	GO:0016042~lipid catabolic process	7	0.44814340588988477	0.06479871205090398	WBGENE00022642, WBGENE00020016, WBGENE00004036, WBGENE00044468, WBGENE00009773, WBGENE00011321, WBGENE00010062	1056	32	11627	2.4085286458333335	1.0	1.0	0.9939707149009475
INTERPRO	IPR016040:NAD(P)-binding domain	22	1.4084507042253522	0.06708814469653905	WBGENE00016274, WBGENE00019322, WBGENE00000976, WBGENE00000967, WBGENE00017720, WBGENE00018357, WBGENE00010790, WBGENE00001157, WBGENE00001158, WBGENE00004831, WBGENE00009824, WBGENE00000973, WBGENE00219274, WBGENE00008127, WBGENE00012375, WBGENE00016558, WBGENE00016995, WBGENE00012983, WBGENE00010911, WBGENE00017429, WBGENE00012326, WBGENE00010778	1252	172	14476	1.478898878074151	1.0	1.0	0.9993342210386151
INTERPRO	IPR000742:Epidermal growth factor-like domain	15	0.9603072983354672	0.0677682988344687	WBGENE00017892, WBGENE00003738, WBGENE00001103, WBGENE00002247, WBGENE00001475, WBGENE00006787, WBGENE00015280, WBGENE00009842, WBGENE00008045, WBGENE00003497, WBGENE00011330, WBGENE00008194, WBGENE00018547, WBGENE00007170, WBGENE00019957	1252	105	14476	1.6517571884984026	1.0	1.0	0.9993342210386151
GOTERM_BP_DIRECT	GO:0006072~glycerol-3-phosphate metabolic process	3	0.19206145966709345	0.0683458068467317	WBGENE00020007, WBGENE00009824, WBGENE00010778	1056	5	11627	6.60625	1.0	1.0	0.9939707149009475
GOTERM_BP_DIRECT	GO:0048566~embryonic digestive tract development	3	0.19206145966709345	0.0683458068467317	WBGENE00006379, WBGENE00004804, WBGENE00012972	1056	5	11627	6.60625	1.0	1.0	0.9939707149009475
GOTERM_BP_DIRECT	GO:0035999~tetrahydrofolate interconversion	3	0.19206145966709345	0.0683458068467317	WBGENE00015512, WBGENE00003214, WBGENE00003124	1056	5	11627	6.60625	1.0	1.0	0.9939707149009475
INTERPRO	IPR014352:FERM/acyl-CoA-binding protein, 3-helical bundle	6	0.3841229193341869	0.06849176112879202	WBGENE00001491, WBGENE00003143, WBGENE00001493, WBGENE00001333, WBGENE00001496, WBGENE00016655	1252	26	14476	2.6682231506512655	1.0	1.0	0.9993342210386151
KEGG_PATHWAY	cel00564:Glycerophospholipid metabolism	8	0.5121638924455826	0.06949871034925185	WBGENE00019465, WBGENE00004040, WBGENE00000036, WBGENE00018657, WBGENE00009824, WBGENE00011511, WBGENE00009801, WBGENE00010778	232	48	3022	2.170977011494253	0.9995817520953314	0.3623629449658865	0.34223167024555945
SMART	SM00398:HMG	5	0.3201024327784891	0.07039421289153894	WBGENE00015716, WBGENE00004771, WBGENE00001971, WBGENE00009827, WBGENE00008901	576	16	5688	3.0859375	0.9999999996156302	1.0	1.0
UP_KEYWORDS	Flavoprotein	11	0.7042253521126761	0.07081661011136489	WBGENE00009435, WBGENE00020366, WBGENE00001480, WBGENE00008127, WBGENE00016674, WBGENE00001262, WBGENE00015512, WBGENE00016943, WBGENE00009187, WBGENE00010083, WBGENE00020812	1561	77	20248	1.8530246179189163	0.9999999989893391	0.5361045817564365	0.4942808200591258
KEGG_PATHWAY	cel00061:Fatty acid biosynthesis	4	0.2560819462227913	0.07119091018171253	WBGENE00004076, WBGENE00020343, WBGENE00013575, WBGENE00016716	232	13	3022	4.007957559681698	0.9996563966774874	0.3623629449658865	0.34223167024555945
UP_KEYWORDS	Thiamine pyrophosphate	3	0.19206145966709345	0.07224104293171839	WBGENE00007143, WBGENE00014098, WBGENE00020831	1561	6	20248	6.485586162716207	0.9999999993442867	0.5361045817564365	0.4942808200591258
UP_KEYWORDS	GPI-anchor	3	0.19206145966709345	0.07224104293171839	WBGENE00004020, WBGENE00020649, WBGENE00004017	1561	6	20248	6.485586162716207	0.9999999993442867	0.5361045817564365	0.4942808200591258
PIR_SUPERFAMILY	PIRSF006060:amino acid transporter	4	0.2560819462227913	0.07268418712057294	WBGENE00000009, WBGENE00000008, WBGENE00000004, WBGENE00000007	91	9	788	3.848595848595849	0.9974237643829921	1.0	1.0
INTERPRO	IPR013098:Immunoglobulin I-set	8	0.5121638924455826	0.07370132164761338	WBGENE00003860, WBGENE00004256, WBGENE00001000, WBGENE00020649, WBGENE00004369, WBGENE00006787, WBGENE00006820, WBGENE00006942	1252	43	14476	2.151125640835129	1.0	1.0	0.9993342210386151
GOTERM_MF_DIRECT	GO:0016705~oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	14	0.8962868117797695	0.07440189194471897	WBGENE00019473, WBGENE00018413, WBGENE00020386, WBGENE00000375, WBGENE00008519, WBGENE00002497, WBGENE00008829, WBGENE00018262, WBGENE00011672, WBGENE00011673, WBGENE00011675, WBGENE00011698, WBGENE00011830, WBGENE00019967	940	85	9479	1.66090112640801	1.0	1.0	0.9939577039274925
INTERPRO	IPR000299:FERM domain	5	0.3201024327784891	0.07560720406504902	WBGENE00001491, WBGENE00003143, WBGENE00001493, WBGENE00001333, WBGENE00001496	1252	19	14476	3.042710610391794	1.0	1.0	0.9993342210386151
KEGG_PATHWAY	cel01200:Carbon metabolism	13	0.8322663252240717	0.07617520327170342	WBGENE00016892, WBGENE00007969, WBGENE00003214, WBGENE00020812, WBGENE00007824, WBGENE00009177, WBGENE00015512, WBGENE00013379, WBGENE00008780, WBGENE00010759, WBGENE00012983, WBGENE00017765, WBGENE00015778	232	100	3022	1.6933620689655173	0.9998078331665444	0.3623629449658865	0.34223167024555945
GOTERM_CC_DIRECT	GO:0005813~centrosome	9	0.5761843790012804	0.07670156444053147	WBGENE00001119, WBGENE00003150, WBGENE00002219, WBGENE00006379, WBGENE00000390, WBGENE00017973, WBGENE00004105, WBGENE00001122, WBGENE00012972	930	55	11373	2.001114369501466	0.9999999999833508	1.0	0.9903225806451613
KEGG_PATHWAY	cel04010:MAPK signaling pathway	9	0.5761843790012804	0.07716988642792026	WBGENE00000390, WBGENE00006460, WBGENE00004254, WBGENE00004033, WBGENE00006923, WBGENE00011352, WBGENE00003511, WBGENE00003048, WBGENE00016006	232	59	3022	1.9869959088252482	0.999828939455373	0.3623629449658865	0.34223167024555945
INTERPRO	IPR001849:Pleckstrin homology domain	11	0.7042253521126761	0.07746070033887968	WBGENE00001516, WBGENE00004040, WBGENE00008006, WBGENE00003243, WBGENE00003143, WBGENE00016331, WBGENE00018872, WBGENE00018349, WBGENE00014215, WBGENE00006820, WBGENE00006767	1252	70	14476	1.8169329073482425	1.0	1.0	0.9993342210386151
UP_KEYWORDS	Disulfide bond	52	3.329065300896287	0.07772020882199898	WBGENE00044468, WBGENE00008609, WBGENE00006787, WBGENE00006820, WBGENE00006624, WBGENE00004890, WBGENE00004256, WBGENE00011330, WBGENE00016104, WBGENE00002190, WBGENE00017671, WBGENE00017431, WBGENE00021594, WBGENE00003548, WBGENE00004999, WBGENE00003546, WBGENE00007630, WBGENE00002060, WBGENE00008045, WBGENE00001055, WBGENE00001638, WBGENE00003738, WBGENE00002247, WBGENE00000465, WBGENE00000783, WBGENE00001475, WBGENE00003538, WBGENE00000786, WBGENE00000785, WBGENE00004988, WBGENE00000149, WBGENE00002094, WBGENE00004993, WBGENE00010540, WBGENE00001000, WBGENE00004991, WBGENE00004990, WBGENE00018547, WBGENE00013493, WBGENE00015793, WBGENE00020649, WBGENE00020528, WBGENE00003963, WBGENE00001103, WBGENE00000212, WBGENE00007646, WBGENE00000213, WBGENE00003964, WBGENE00003497, WBGENE00007331, WBGENE00001591, WBGENE00007170	1561	541	20248	1.2467670257347236	0.9999999998766101	0.5619768945590695	0.5181347254799933
INTERPRO	IPR015897:CHK kinase-like	6	0.3841229193341869	0.07834530241310891	WBGENE00011801, WBGENE00008229, WBGENE00011797, WBGENE00010426, WBGENE00014192, WBGENE00010238	1252	27	14476	2.569400070997515	1.0	1.0	0.9993342210386151
INTERPRO	IPR013761:Sterile alpha motif/pointed domain	6	0.3841229193341869	0.07834530241310891	WBGENE00006575, WBGENE00001559, WBGENE00017687, WBGENE00001330, WBGENE00006462, WBGENE00006364	1252	27	14476	2.569400070997515	1.0	1.0	0.9993342210386151
INTERPRO	IPR001322:Lamin Tail Domain	4	0.2560819462227913	0.07853543127386133	WBGENE00002056, WBGENE00002067, WBGENE00002054, WBGENE00044296	1252	12	14476	3.854100106496272	1.0	1.0	0.9993342210386151
INTERPRO	IPR008928:Six-hairpin glycosidase-like	4	0.2560819462227913	0.07853543127386133	WBGENE00022059, WBGENE00013670, WBGENE00015204, WBGENE00019965	1252	12	14476	3.854100106496272	1.0	1.0	0.9993342210386151
INTERPRO	IPR004839:Aminotransferase, class I/classII	4	0.2560819462227913	0.07853543127386133	WBGENE00018398, WBGENE00011932, WBGENE00015778, WBGENE00009628	1252	12	14476	3.854100106496272	1.0	1.0	0.9993342210386151
INTERPRO	IPR013328:Dehydrogenase, multihelical	4	0.2560819462227913	0.07853543127386133	WBGENE00001157, WBGENE00001158, WBGENE00009824, WBGENE00010778	1252	12	14476	3.854100106496272	1.0	1.0	0.9993342210386151
UP_SEQ_FEATURE	transit peptide:Mitochondrion	15	0.9603072983354672	0.07894222214395344	WBGENE00020189, WBGENE00022610, WBGENE00014098, WBGENE00019061, WBGENE00004931, WBGENE00003124, WBGENE00001794, WBGENE00007444, WBGENE00012608, WBGENE00002010, WBGENE00012375, WBGENE00017678, WBGENE00010419, WBGENE00009187, WBGENE00010624	327	97	3383	1.5998297550364136	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0016055~Wnt signaling pathway	9	0.5761843790012804	0.07931914877349448	WBGENE00001194, WBGENE00007791, WBGENE00013709, WBGENE00002203, WBGENE00003048, WBGENE00044019, WBGENE00000238, WBGENE00006943, WBGENE00001325	1056	50	11627	1.9818749999999998	1.0	1.0	0.9939707149009475
GOTERM_BP_DIRECT	GO:0030421~defecation	9	0.5761843790012804	0.07931914877349448	WBGENE00007047, WBGENE00002173, WBGENE00003968, WBGENE00001330, WBGENE00001795, WBGENE00002148, WBGENE00003943, WBGENE00001468, WBGENE00008549	1056	50	11627	1.9818749999999998	1.0	1.0	0.9939707149009475
GOTERM_MF_DIRECT	GO:0003993~acid phosphatase activity	7	0.44814340588988477	0.08014116505292607	WBGENE00004020, WBGENE00022246, WBGENE00007331, WBGENE00011262, WBGENE00017427, WBGENE00008936, WBGENE00008560	940	31	9479	2.2770418668496912	1.0	1.0	0.9939577039274925
GOTERM_CC_DIRECT	GO:0031982~vesicle	3	0.19206145966709345	0.0801568420046793	WBGENE00008598, WBGENE00008033, WBGENE00007549	930	6	11373	6.114516129032258	0.9999999999948121	1.0	0.9903225806451613
